clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
473885;239567;Jeremiah 9:9;link;HLKW00;qal;745910;HLKW00;Pred;;;;;;;;;;;;;;;;;;;;;
473898;239632;Jeremiah 9:12;link;HLKW ;qal;745950;W;Conj;;745951;L>&;Nega;;745952;HLKW ;Pred;;745953;BH00;Cmpl;;;;;;;;;
473899;239635;Jeremiah 9:13;link;JLKW ;qal;745954;W;Conj;;745955;JLKW ;Pred;;745956;>XRJ #RRWT LBM W>XRJ HB<LJM ;Cmpl;;;;;;;;;;;;;
474049;240264;Jeremiah 10:23;link;HLK ;qal;746367;HLK ;PreC;;;;;;;;;;;;;;;;;;;;;
474102;240486;Jeremiah 11:8;link;JLKW ;qal;746498;W;Conj;;746499;JLKW ;Pred;;746500;>J# ;Adju;;746501;B#RJRWT LBM HR< ;Cmpl;;;;;;;;;
474112;240537;Jeremiah 11:10;link;HLKW ;qal;746525;W;Conj;;746526;HMH ;Subj;;746527;HLKW ;Pred;;746528;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;
474122;240577;Jeremiah 11:12;link;HLKW ;qal;746556;W;Conj;;746557;HLKW ;Pred;;746558;<RJ JHWDH WJ#BJ JRW#LM ;Subj;;;;;;;;;;;;;
474182;240843;Jeremiah 12:2;link;JLKW ;qal;746736;JLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
474215;240983;Jeremiah 12:9;link;LKW ;qal;746829;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
474258;241161;Jeremiah 13:1;link;HLWK ;qal;746940;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
474270;241208;Jeremiah 13:4;link;LK ;qal;746973;LK ;Pred;;746974;PRTH ;Cmpl;;;;;;;;;;;;;;;;;
474272;241218;Jeremiah 13:5;link;>LK ;qal;746978;W;Conj;;746979;>LK ;Pred;;;;;;;;;;;;;;;;;
474278;241239;Jeremiah 13:6;link;LK ;qal;746995;LK ;Pred;;746996;PRTH ;Cmpl;;;;;;;;;;;;;;;;;
474282;241254;Jeremiah 13:7;link;>LK ;qal;747005;W;Conj;;747006;>LK ;Pred;;747007;PRTH ;Cmpl;;;;;;;;;;;;;
474296;241313;Jeremiah 13:10;link;HLKJM ;qal;747040;H;Rela;;747041;HLKJM ;PreC;;747042;B#RRWT LBM ;Cmpl;;;;;;;;;;;;;
474297;241318;Jeremiah 13:10;link;JLKW ;qal;747043;W;Conj;;747044;JLKW ;Pred;;747045;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;;;;;
474528;242298;Jeremiah 15:6;link;TLKJ ;qal;747687;>XWR ;Cmpl;;747688;TLKJ ;Pred;;;;;;;;;;;;;;;;;
474622;242698;Jeremiah 16:5;link;TLK ;qal;747947;W;Conj;;747948;>L&;Nega;;747949;TLK ;Pred;;;;;;;;;;;;;
474652;242863;Jeremiah 16:11;link;JLKW ;qal;748039;W;Conj;;748040;JLKW ;Pred;;748041;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;;;;;
474659;242889;Jeremiah 16:12;link;HLKJM ;qal;748059;W;Conj;;748060;HNKM ;IntS;;748061;HLKJM ;PreC;;748062;>J# ;Adju;;748063;>XRJ #RRWT LBW&HR< ;Cmpl;;;;;
474775;243408;Jeremiah 17:19;link;HLK ;qal;748398;HLK ;Pred;;;;;;;;;;;;;;;;;;;;;
474867;243879;Jeremiah 18:12;link;NLK ;qal;748653;KJ&;Conj;;748654;>XRJ MX#BWTJNW ;Cmpl;;748655;NLK ;Pred;;;;;;;;;;;;;
474879;243932;Jeremiah 18:15;link;LKT ;qal;748690;LLKT ;Pred;;748691;NTJBWT ;Objc;Cmpl;;;;;;;;;;;;;;;;
474890;243969;Jeremiah 18:18;link;LKW ;qal;748716;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
474895;243989;Jeremiah 18:18;link;LKW ;qal;748732;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
474924;244115;Jeremiah 19:1;link;HLWK ;qal;748821;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
474965;244362;Jeremiah 19:10;link;HLKJM ;qal;748943;H;Rela;;748944;HLKJM ;PreC;;748945;>WTK00;Objc;Adju;;;;;;;;;;;;
475015;244668;Jeremiah 20:6;link;TLKW ;qal;749099;W;Conj;;749100;>TH WKL J#BJ BJTK ;Subj;;749102;TLKW ;Pred;;749103;B#BJ ;Cmpl;;;;;;;;;
475186;245502;Jeremiah 22:10;link;HLK ;qal;749587;BKW ;Pred;;749588;BKW ;Modi;;749589;LHLK ;Cmpl;;;;;;;;;;;;;
475244;245742;Jeremiah 22:22;link;JLKW ;qal;749745;W;Conj;;749746;M>HBJK ;Subj;;749747;B#BJ ;Cmpl;;749748;JLKW ;Pred;;;;;;;;;
475349;246189;Jeremiah 23:14;link;HLK ;qal;750037;W;Conj;;750038;HLK ;Pred;;750039;B#QR ;Cmpl;;;;;;;;;;;;;
475368;246273;Jeremiah 23:17;link;HLK ;qal;750095;W;Conj;;750096;KL HLK B#RRWT LBW ;Subj;;;;;;;;;;;;;;;;;
475540;247115;Jeremiah 25:6;link;TLKW ;qal;750567;W;Conj;;750568;>L&;Nega;;750569;TLKW ;Pred;;750570;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;
475675;247921;Jeremiah 26:4;link;LKT ;qal;750946;LLKT ;Pred;;750947;BTWRTJ ;Cmpl;;;;;;;;;;;;;;;;;
475896;249324;Jeremiah 28:11;link;JLK ;qal;751607;W;Conj;;751608;JLK ;Pred;;751609;JRMJH HNBJ> ;Subj;;751610;LDRKW00;Cmpl;;;;;;;;;
475900;249352;Jeremiah 28:13;link;HLWK ;qal;751620;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
475965;249712;Jeremiah 29:12;link;HLKTM ;qal;751824;W;Conj;;751825;HLKTM ;Pred;;;;;;;;;;;;;;;;;
476131;250479;Jeremiah 30:16;link;JLKW ;qal;752297;KLM ;Subj;;752298;B#BJ ;Cmpl;;752299;JLKW ;Pred;;;;;;;;;;;;;
476176;250660;Jeremiah 31:2;link;HLWK ;qal;752431;HLWK ;Pred;;752433;J#R>L00;Objc;Subj;;;;;;;;;;;;;;;;
476207;250771;Jeremiah 31:9;link;>WLJKM ;hif;752509;>WLJKM ;PreO;;752510;>L&NXLJ MJM BDRK J#R ;Cmpl;;;;;;;;;;;;;;;;;
476276;251024;Jeremiah 31:21;link;HLKT ;qal;752687;HLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
476385;251552;Jeremiah 32:5;link;JWLK ;hif;752990;W;Conj;;752991;BBL ;Cmpl;;752992;JWLK ;Pred;;752993;>T&YDQJHW ;Objc;;;;;;;;;
476454;251987;Jeremiah 32:23;link;HLKW ;qal;753191;W;Conj;;753192;BTWRTK ;Cmpl;;753193;L>&;Nega;;753194;HLKW ;Pred;;;;;;;;;
476657;253167;Jeremiah 34:2;link;HLK ;qal;753794;HLK ;Pred;;;;;;;;;;;;;;;;;;;;;
476762;253739;Jeremiah 35:2;link;HLWK ;qal;754110;HLWK ;Pred;;754111;>L&BJT HRKBJM ;Cmpl;;;;;;;;;;;;;;;;;
476805;253982;Jeremiah 35:13;link;HLK ;qal;754240;HLK ;Pred;;;;;;;;;;;;;;;;;;;;;
476821;254065;Jeremiah 35:15;link;TLKW ;qal;754287;W;Conj;;754288;>L&;Nega;;754289;TLKW ;Pred;;754290;>XRJ >LHJM >XRJM ;Cmpl;;;;;;;;;
476894;254587;Jeremiah 36:14;link;LK ;qal;754535;W;Conj;;754536;LK ;Pred;;;;;;;;;;;;;;;;;
476915;254690;Jeremiah 36:19;link;LK ;qal;754599;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
477005;255255;Jeremiah 37:9;link;HLK ;qal;754886;HLK ;Modi;;754887;JLKW ;Pred;;754888;M<LJNW ;Cmpl;;754889;HK#DJM ;Subj;;;;;;;;;
477006;255263;Jeremiah 37:9;link;JLKW00;qal;754890;KJ&;Conj;;754891;L> ;Nega;;754892;JLKW00;Pred;;;;;;;;;;;;;
477016;255312;Jeremiah 37:12;link;LKT ;qal;754921;LLKT ;Pred;;754922;>RY BNJMN ;Cmpl;;;;;;;;;;;;;;;;;
477248;256687;Jeremiah 39:16;link;HLWK ;qal;755683;HLWK ;Pred;;;;;;;;;;;;;;;;;;;;;
477292;256901;Jeremiah 40:4;link;LKT ;qal;755810;LLKT ;Pred;;755811;#MH ;Cmpl;;;;;;;;;;;;;;;;;
477291;256903;Jeremiah 40:4;link;LK00;qal;755809;>L&VWB W>L&HJ#R B<JNJK ;Cmpl;;755812;LK00;Pred;;;;;;;;;;;;;;;;;
477300;256938;Jeremiah 40:5;link;LKT ;qal;755833;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
477298;256939;Jeremiah 40:5;link;LK ;qal;755828;>W ;Conj;;755829;>L&KL&;Cmpl;;755834;LK ;Pred;;;;;;;;;;;;;
477347;257237;Jeremiah 40:15;link;>LKH ;qal;755981;>LKH ;Pred;;755982;N> ;Intj;;;;;;;;;;;;;;;;;
477378;257437;Jeremiah 41:6;link;HLK ;qal;756082;HLK ;PreC;;756083;HLK ;Modi;;;;;;;;;;;;;;;;;
477405;257585;Jeremiah 41:10;link;JLK ;qal;756159;W;Conj;;756160;JLK ;Pred;;;;;;;;;;;;;;;;;
477411;257619;Jeremiah 41:12;link;JLKW ;qal;756175;W;Conj;;756176;JLKW ;Pred;;;;;;;;;;;;;;;;;
477423;257673;Jeremiah 41:14;link;JLKW ;qal;756205;W;Conj;;756206;JLKW ;Pred;;756207;>L&JWXNN BN&QRX00;Cmpl;;;;;;;;;;;;;
477425;257690;Jeremiah 41:15;link;JLK ;qal;756213;W;Conj;;756214;JLK ;Pred;;756215;>L&BNJ <MWN00;Cmpl;;;;;;;;;;;;;
477432;257742;Jeremiah 41:17;link;JLKW ;qal;756233;W;Conj;;756234;JLKW ;Pred;;;;;;;;;;;;;;;;;
477435;257752;Jeremiah 41:17;link;LKT ;qal;756240;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
477448;257845;Jeremiah 42:3;link;NLK&;qal;756282;>#R ;Rela;;756283;NLK&;Pred;;756284;BH ;Cmpl;;;;;;;;;;;;;
477619;258735;Jeremiah 44:3;link;LKT ;qal;756790;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
477651;258927;Jeremiah 44:10;link;HLKW ;qal;756877;W;Conj;;756878;L>&;Nega;;756879;HLKW ;Pred;;756880;BTWRTJ WBXQTJ ;Cmpl;;;;;;;;;
477718;259337;Jeremiah 44:23;link;HLKTM ;qal;757085;W;Conj;;757086;BTRTW WBXQTJW WB<DWTJW ;Cmpl;;757087;L> ;Nega;;757088;HLKTM ;Pred;;;;;;;;;
477787;259683;Jeremiah 45:5;link;TLK&;qal;757284;>#R ;Rela;;757285;TLK&;Pred;;757286;#M00;Cmpl;;;;;;;;;;;;;
477881;260065;Jeremiah 46:22;link;JLK ;qal;757513;QWLH ;Subj;;757514;KNX# ;Adju;;757515;JLK ;Pred;;;;;;;;;;;;;
477882;260069;Jeremiah 46:22;link;JLKW ;qal;757516;KJ&;Conj;;757517;BXJL ;Adju;;757518;JLKW ;Pred;;;;;;;;;;;;;
477954;260387;Jeremiah 48:2;link;LKW ;qal;757708;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
477958;260396;Jeremiah 48:2;link;TLK ;qal;757714;>XRJK ;Cmpl;;757715;TLK ;Pred;;757716;XRB00;Subj;;;;;;;;;;;;;
477988;260527;Jeremiah 48:11;link;HLK ;qal;757800;W;Conj;;757801;BGWLH ;Cmpl;;757802;L> ;Nega;;757803;HLK ;Pred;;;;;;;;;
478145;261184;Jeremiah 49:3;link;JLK ;qal;758209;KJ ;Conj;;758210;MLKM ;Subj;;758211;BGWLH ;Cmpl;;758212;JLK ;Pred;;;;;;;;;
478331;261918;Jeremiah 50:3;link;HLKW00;qal;758691;HLKW00;Pred;;;;;;;;;;;;;;;;;;;;;
478334;261940;Jeremiah 50:4;link;HLWK ;qal;758697;HLWK WBKW ;Modi;Adju;758698;JLKW ;Pred;;;;;;;;;;;;;;;;;
478345;261975;Jeremiah 50:6;link;HLKW ;qal;758721;MHR ;Cmpl;;758722;>L&GB<H ;Cmpl;;758723;HLKW ;Pred;;;;;;;;;;;;;
478569;262873;Jeremiah 51:9;link;NLK ;qal;759298;W;Conj;;759299;NLK ;Pred;;;;;;;;;;;;;;;;;
478737;263597;Jeremiah 51:50;link;HLKW ;qal;759756;HLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
478776;263771;Jeremiah 51:59;link;LKTW ;qal;759870;BLKTW ;PreS;;759871;>T&YDQJHW MLK&JHWDH ;Adju;;759872;BBL ;Cmpl;;759873;B#NT HRB<JT ;Time;;;;;;;;;
478827;264064;Jeremiah 52:7;link;JLKW ;qal;760018;W;Conj;;760019;JLKW ;Pred;;760020;DRK H<RBH00;Cmpl;;;;;;;;;;;;;
478883;264551;Jeremiah 52:26;link;JLK ;hif;760201;W;Conj;;760202;JLK ;Pred;;760203;>WTM ;Objc;;760204;>L&MLK BBL ;Cmpl;;760205;RBLTH00;Cmpl;;;;;
478931;264884;Ezekiel 1:9;link;LKTN ;qal;760353;BLKTN ;PreS;;;;;;;;;;;;;;;;;;;;;
478933;264889;Ezekiel 1:9;link;JLKW00;qal;760356;JLKW00;Pred;;;;;;;;;;;;;;;;;;;;;
478943;264939;Ezekiel 1:12;link;JLKW ;qal;760385;W;Conj;;760388;JLKW ;Pred;;;;;;;;;;;;;;;;;
478946;264947;Ezekiel 1:12;link;LKT ;qal;760393;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
478947;264948;Ezekiel 1:12;link;JLKW ;qal;760394;JLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
478949;264952;Ezekiel 1:12;link;LKTN00;qal;760397;BLKTN00;PreS;;;;;;;;;;;;;;;;;;;;;
478953;264967;Ezekiel 1:13;link;MTHLKT ;hit;760404;HJ> ;Subj;;760405;MTHLKT ;PreC;;760406;BJN HXJWT ;Cmpl;;;;;;;;;;;;;
478967;265039;Ezekiel 1:17;link;LKTM ;qal;760441;BLKTM ;PreS;;;;;;;;;;;;;;;;;;;;;
478966;265040;Ezekiel 1:17;link;JLKW ;qal;760440;<L&>RB<T RB<JHN ;Cmpl;;760442;JLKW ;Pred;;;;;;;;;;;;;;;;;
478969;265044;Ezekiel 1:17;link;LKTN00;qal;760445;BLKTN00;PreS;;;;;;;;;;;;;;;;;;;;;
478974;265062;Ezekiel 1:19;link;LKT ;qal;760460;W;Conj;;760461;BLKT ;Pred;;760462;HXJWT ;Subj;;;;;;;;;;;;;
478975;265065;Ezekiel 1:19;link;JLKW ;qal;760463;JLKW ;Pred;;760464;H>WPNJM ;Subj;;760465;>YLM ;Adju;Cmpl;;;;;;;;;;;;
478979;265088;Ezekiel 1:20;link;LKT ;qal;760476;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
478980;265089;Ezekiel 1:20;link;JLKW ;qal;760477;JLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
478982;265094;Ezekiel 1:20;link;LKT ;qal;760480;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
478985;265109;Ezekiel 1:21;link;LKTM ;qal;760488;BLKTM ;PreS;;;;;;;;;;;;;;;;;;;;;
478986;265110;Ezekiel 1:21;link;JLKW ;qal;760489;JLKW ;Pred;;;;;;;;;;;;;;;;;;;;;
478999;265190;Ezekiel 1:24;link;LKTM ;qal;760531;BLKTM ;PreS;;;;;;;;;;;;;;;;;;;;;
479083;265523;Ezekiel 3:1;link;LK ;qal;760753;W;Conj;;760754;LK ;Pred;;;;;;;;;;;;;;;;;
479096;265573;Ezekiel 3:4;link;LK&;qal;760788;LK&;Pred;;;;;;;;;;;;;;;;;;;;;
479122;265694;Ezekiel 3:11;link;LK ;qal;760864;W;Conj;;760865;LK ;Pred;;;;;;;;;;;;;;;;;
479139;265756;Ezekiel 3:14;link;>LK ;qal;760906;W;Conj;;760907;>LK ;Pred;;760908;MR BXMT RWXJ ;PrAd;;;;;;;;;;;;;
479317;266547;Ezekiel 5:6;link;HLKW ;qal;761443;L>&;Nega;;761444;HLKW ;Pred;;761445;BHM00;Cmpl;;;;;;;;;;;;;
479321;266564;Ezekiel 5:7;link;HLKTM ;qal;761455;BXQWTJ ;Cmpl;;761456;L> ;Nega;;761457;HLKTM ;Pred;;;;;;;;;;;;;
479496;267359;Ezekiel 7:14;link;HLK ;qal;761981;W;Conj;;761982;>JN ;NCop;;761983;HLK ;PreC;;761984;LMLXMH ;Cmpl;;;;;;;;;
479509;267422;Ezekiel 7:17;link;TLKNH ;qal;762015;W;Conj;;762016;KL&BRKJM ;Subj;;762017;TLKNH ;Pred;;762018;MJM00;Objc;Adju;;;;;;;;
479756;268603;Ezekiel 10:11;link;LKTM ;qal;762731;BLKTM ;PreS;;;;;;;;;;;;;;;;;;;;;
479757;268607;Ezekiel 10:11;link;JLKW ;qal;762732;>L&>RB<T RB<JHM ;Cmpl;;762733;JLKW ;Pred;;;;;;;;;;;;;;;;;
479759;268611;Ezekiel 10:11;link;LKTM ;qal;762736;BLKTM ;PreS;;;;;;;;;;;;;;;;;;;;;
479760;268620;Ezekiel 10:11;link;JLKW ;qal;762737;KJ ;Conj;;762738;HMQWM ;Cmpl;;762742;>XRJW ;Cmpl;;762743;JLKW ;Pred;;;;;;;;;
479763;268624;Ezekiel 10:11;link;LKTM00;qal;762746;BLKTM00;PreS;;;;;;;;;;;;;;;;;;;;;
479777;268693;Ezekiel 10:16;link;LKT ;qal;762782;BLKT ;Pred;;762783;HKRWBJM ;Subj;;;;;;;;;;;;;;;;;
479776;268696;Ezekiel 10:16;link;JLKW ;qal;762781;W;Conj;;762784;JLKW ;Pred;;762785;H>WPNJM ;Subj;;762786;>YLM ;Cmpl;;;;;;;;;
479805;268834;Ezekiel 10:22;link;JLKW00;qal;762861;JLKW00;Pred;;;;;;;;;;;;;;;;;;;;;
479857;269037;Ezekiel 11:12;link;HLKTM ;qal;763000;>#R ;Conj;;763001;BXQJ ;Cmpl;;763002;L> ;Nega;;763003;HLKTM ;Pred;;;;;;;;;
479897;269207;Ezekiel 11:20;link;JLKW ;qal;763115;LM<N ;Conj;;763116;BXQTJ ;Cmpl;;763117;JLKW ;Pred;;;;;;;;;;;;;
479902;269233;Ezekiel 11:21;link;HLK ;qal;763133;W;Conj;;763134;>L&LB #QWYJHM WTW<BWTJHM ;Cmpl;;763135;LBM ;Subj;;763136;HLK ;PreC;;;;;;;;;
479963;269523;Ezekiel 12:11;link;JLKW00;qal;763316;BGWLH B#BJ ;Cmpl;;763317;JLKW00;Pred;;;;;;;;;;;;;;;;;
480053;269894;Ezekiel 13:3;link;HLKJM ;qal;763561;>#R ;Rela;;763562;HLKJM ;PreC;;763563;>XR RWXM ;Cmpl;;;;;;;;;;;;;
480504;271860;Ezekiel 16:47;link;HLKT ;qal;764900;W;Conj;;764901;L> ;Nega;;764902;BDRKJHN ;Cmpl;;764903;HLKT ;Pred;;;;;;;;;
480719;272827;Ezekiel 18:9;link;JHLK ;piel;765523;BXQWTJ ;Cmpl;;765524;JHLK ;Pred;;;;;;;;;;;;;;;;;
480759;272980;Ezekiel 18:17;link;HLK ;qal;765636;BXQWTJ ;Adju;;765637;HLK ;Pred;;;;;;;;;;;;;;;;;
480868;273364;Ezekiel 19:6;link;JTHLK ;hit;765920;W;Conj;;765921;JTHLK ;Pred;;765922;BTWK&>RJWT ;Cmpl;;;;;;;;;;;;;
480965;273792;Ezekiel 20:13;link;HLKW ;qal;766197;BXQWTJ ;Cmpl;;766198;L>&;Nega;;766199;HLKW ;Pred;;;;;;;;;;;;;
480983;273872;Ezekiel 20:16;link;HLKW ;qal;766251;L>&;Nega;;766252;HLKW ;Pred;;766253;BHM ;Adju;Cmpl;;;;;;;;;;;;
480985;273882;Ezekiel 20:16;link;HLK00;qal;766257;KJ ;Conj;;766258;>XRJ GLWLJHM ;Cmpl;;766259;LBM ;Subj;;766260;HLK00;PreC;;;;;;;;;
480990;273908;Ezekiel 20:18;link;TLKW ;qal;766276;BXWQJ >BWTJKM ;Cmpl;;766277;>L&;Nega;;766278;TLKW ;Pred;;;;;;;;;;;;;
480994;273924;Ezekiel 20:19;link;LKW ;qal;766289;BXQWTJ ;Cmpl;;766290;LKW ;Pred;;;;;;;;;;;;;;;;;
481002;273957;Ezekiel 20:21;link;HLKW ;qal;766311;BXQWTJ ;Cmpl;;766312;L>&;Nega;;766313;HLKW ;Pred;;;;;;;;;;;;;
481093;274364;Ezekiel 20:39;link;LKW ;qal;766586;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
481172;274719;Ezekiel 21:12;link;TLKNH ;qal;766809;W;Conj;;766810;KL&BRKJM ;Subj;;766811;TLKNH ;Pred;;766812;MJM ;Objc;Adju;;;;;;;;
481549;276206;Ezekiel 23:31;link;HLKT ;qal;767803;BDRK >XWTK ;Cmpl;;767804;HLKT ;Pred;;;;;;;;;;;;;;;;;
481757;277093;Ezekiel 25:3;link;HLKW ;qal;768388;KJ ;Conj;;768389;HLKW ;Pred;;768390;BGWLH00;Cmpl;;;;;;;;;;;;;
482064;278577;Ezekiel 28:14;link;HTHLKT00;hit;769245;BTWK >BNJ&># ;Cmpl;;769246;HTHLKT00;Pred;;;;;;;;;;;;;;;;;
482272;279569;Ezekiel 30:17;link;TLKNH00;qal;769871;W;Conj;;769872;HNH ;Subj;;769873;B#BJ ;Cmpl;;769874;TLKNH00;Pred;;;;;;;;;
482278;279595;Ezekiel 30:18;link;TLKNH00;qal;769889;W;Conj;;769890;BNWTJH ;Subj;;769891;B#BJ ;Cmpl;;769892;TLKNH00;Pred;;;;;;;;;
482327;279822;Ezekiel 31:4;link;HLK ;qal;770021;>T&NHRTJH ;Adju;;770022;HLK ;PreC;;770023;SBJBWT MV<H ;Cmpl;;;;;;;;;;;;;
482435;280415;Ezekiel 32:14;link;>WLJK ;hif;770371;W;Conj;;770372;NHRWTM ;Objc;;770373;K#MN ;Adju;;770374;>WLJK ;Pred;;;;;;;;;
482607;281124;Ezekiel 33:15;link;HLK ;qal;770835;BXQWT HXJJM ;Cmpl;;770836;HLK ;Pred;;;;;;;;;;;;;;;;;
482694;281477;Ezekiel 33:31;link;HLK00;qal;771068;>XRJ BY<M ;Cmpl;;771069;LBM ;Subj;;771070;HLK00;PreC;;;;;;;;;;;;;
482966;282673;Ezekiel 36:12;link;HWLKTJ ;hif;771838;W;Conj;;771839;HWLKTJ ;Pred;;771840;<LJKM ;Adju;Cmpl;771841;>DM >T&<MJ J#R>L ;Objc;;;;;;;;;
483032;282970;Ezekiel 36:27;link;TLKW ;qal;772037;>T >#R&;Rela;;772038;BXQJ ;Cmpl;;772039;TLKW ;Pred;;;;;;;;;;;;;
483198;283620;Ezekiel 37:21;link;HLKW&;qal;772488;>#R ;Rela;;772489;HLKW&;Pred;;772490;#M ;Modi;Cmpl;;;;;;;;;;;;
483213;283717;Ezekiel 37:24;link;JLKW ;qal;772552;W;Conj;;772553;BM#PVJ ;Cmpl;;772554;JLKW ;Pred;;;;;;;;;;;;;
483550;285491;Ezekiel 40:24;link;JWLKNJ ;hif;773492;W;Conj;;773493;JWLKNJ ;PreO;;773494;DRK HDRWM ;Cmpl;;;;;;;;;;;;;
483817;287112;Ezekiel 43:1;link;JWLKNJ ;hif;774229;W;Conj;;774230;JWLKNJ ;PreO;;774231;>L&H#<R ;Cmpl;;;;;;;;;;;;;
484249;289784;Ezekiel 47:6;link;JWLKNJ ;hif;775533;W;Conj;;775534;JWLKNJ ;PreO;;;;;;;;;;;;;;;;;
484443;290940;Hosea 1:2;link;LK ;qal;776095;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
484446;290957;Hosea 1:3;link;JLK ;qal;776104;W;Conj;;776105;JLK ;Pred;;;;;;;;;;;;;;;;;
484507;291202;Hosea 2:7;link;>LKH ;qal;776283;>LKH ;Pred;;776284;>XRJ M>HBJ NTNJ LXMJ WMJMJ YMRJ WP#TJ #MNJ W#QWJJ00;Cmpl;;;;;;;;;;;;;;;;;
484517;291246;Hosea 2:9;link;>LKH ;qal;776311;>LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
484542;291369;Hosea 2:15;link;TLK ;qal;776392;W;Conj;;776393;TLK ;Pred;;776394;>XRJ M>HBJH ;Cmpl;;;;;;;;;;;;;
484547;291382;Hosea 2:16;link;HLKTJH ;hif;776403;W;Conj;;776404;HLKTJH ;PreO;;776405;HMDBR ;Cmpl;;;;;;;;;;;;;
484582;291576;Hosea 3:1;link;LK ;qal;776511;<WD ;Modi;;776512;LK ;Pred;;;;;;;;;;;;;;;;;
484705;292063;Hosea 5:6;link;JLKW ;qal;776858;BY>NM WBBQRM ;Adju;;776859;JLKW ;Pred;;;;;;;;;;;;;;;;;
484725;292128;Hosea 5:11;link;HLK ;qal;776905;HLK ;Pred;;776906;>XRJ&YW00;Cmpl;;;;;;;;;;;;;;;;;
484730;292155;Hosea 5:13;link;JLK ;qal;776921;W;Conj;;776922;JLK ;Pred;;776923;>PRJM ;Subj;;776924;>L&>#WR ;Cmpl;;;;;;;;;
484738;292194;Hosea 5:14;link;>LK ;qal;776948;W;Conj;;776949;>LK ;Pred;;;;;;;;;;;;;;;;;
484741;292199;Hosea 5:15;link;>LK ;qal;776954;>LK ;Pred;;;;;;;;;;;;;;;;;;;;;
484746;292214;Hosea 6:1;link;LKW ;qal;776964;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
484767;292279;Hosea 6:4;link;HLK00;qal;777010;HLK00;PreC;;;;;;;;;;;;;;;;;;;;;
484828;292513;Hosea 7:11;link;HLKW00;qal;777179;>#WR ;Cmpl;;777180;HLKW00;Pred;;;;;;;;;;;;;;;;;
484829;292516;Hosea 7:12;link;JLKW ;qal;777181;K>#R ;Conj;;777182;JLKW ;Pred;;;;;;;;;;;;;;;;;
484929;292854;Hosea 9:6;link;HLKW ;qal;777450;HLKW ;Pred;;777451;M#D ;Cmpl;;;;;;;;;;;;;;;;;
485058;293313;Hosea 11:2;link;HLKW ;qal;777762;KN ;Modi;;777763;HLKW ;Pred;;777764;MPNJHM ;Cmpl;;;;;;;;;;;;;
485096;293437;Hosea 11:10;link;JLKW ;qal;777857;>XRJ JHWH ;Cmpl;;777858;JLKW ;Pred;;;;;;;;;;;;;;;;;
485172;293733;Hosea 13:3;link;HLK ;qal;778072;HLK ;PreC;;;;;;;;;;;;;;;;;;;;;
485246;293985;Hosea 14:7;link;JLKW ;qal;778260;JLKW ;Pred;;778261;JNQWTJW ;Subj;;;;;;;;;;;;;;;;;
485265;294046;Hosea 14:10;link;JLKW ;qal;778305;W;Conj;;778306;YDQJM ;Subj;;778307;JLKW ;Pred;;778308;BM ;Cmpl;;;;;;;;;
485372;294473;Joel 2:7;link;JLKWN ;qal;778577;W;Conj;;778580;JLKWN ;Pred;;;;;;;;;;;;;;;;;
485377;294486;Joel 2:8;link;JLKWN ;qal;778590;GBR BMSLTW ;Adju;;778591;JLKWN ;Pred;;;;;;;;;;;;;;;;;
485559;295309;Joel 4:18;link;TLKNH ;qal;779103;W;Conj;;779104;HGB<WT ;Subj;;779105;TLKNH ;Pred;;779106;XLB ;Cmpl;Adju;;;;;;;;
