book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Jeremia;52;2;4;1;"<FH";;"<d->";"do; make; perform; observe [2|the evil in eye YHWH]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W ] [2|J<F ] [3|K KL ]"
Jeremia;52;2;4;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ] [3|JHWJQJM ]"
Ezechiel;3;20;57;3;"<FH";;"<d->";"do; make; perform; observe [3|injustice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|<WL ]"
Ezechiel;3;20;60;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;4;9;35;1;"<FH";;"<l.>";"make [3|&~them:mm] to become [5|bread]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|>WTM ] [4|LK ] [5|L LXM ]"
Ezechiel;5;7;28;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W ] [2|K MCPVJ H GWJM ] [3|L> ] [4|<FJTM ]"
Ezechiel;5;8;31;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|justice] at [3|in midst~your:f]";?;"[3|in midst~your:f] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FJTJ ] [3|B TWKK ] [4|MCPVJM ] [5|L <JNJ H GWJM ]"
Ezechiel;5;9;32;1;"<FH";wrn;"<dp>";"do; make; perform; observe [2|& <relative> not make] at [3|in~you:f]";?;"[3|in~you:f] taken as locative adjunct";0;0;0;0;0;0;1;0;1;0;0;"[1|W ] [2|<FJTJ ] [3|BK ] [4|J<N KL TW<BTJK ]"
Ezechiel;5;9;32;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >CR ] [2|L> ] [3|<FJTJ ]"
Ezechiel;5;9;32;3;"<FH";wrn;"<-c>";"do; make; perform; observe [5|like~him]";?;"[5|like~him] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|>T >CR ] [3|L> ] [4|><FH ] [5|KMHW ] [6|<WD ]"
Ezechiel;5;10;35;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|judgment] at [3|in~you:f]";?;"[3|in~you:f] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FJTJ ] [3|BK ] [4|CPVJM ]"
Ezechiel;5;15;55;3;"<FH";wrn;"<dp>";"do; make; perform; observe [3|judgment] at [2|in~you:f]";?;"[2|in~you:f] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|B <FWTJ ] [2|BK ] [3|CPVJM ] [4|B >P W B XMH W B TKXWT XMH ]"
Ezechiel;6;9;28;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FW ] [3|L KL TW<BTJHM ]"
Ezechiel;6;10;30;2;"<FH";wrn;"<di>";"do; make; perform; observe [3|the evil the this] for [2|to~them:mm]";?;"[2|to~them:mm] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LHM ] [3|H R<H H Z>T ]"
Ezechiel;7;20;75;1;"<FH";wrn;"<-p>";"act; take action at [4|in~him]";?;"[4|in~him] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|YLMJ TW<BTM CQWYJHM ] [3|<FW ] [4|BW ]"
Ezechiel;7;23;83;1;"<FH";;"<d->";"do; make; perform; observe [2|the <uncertain>]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<FH ] [2|H RTWQ ]"
Ezechiel;7;27;100;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M DRKM ] [2|><FH ] [3|>WTM ]"
Ezechiel;8;6;19;3;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M ] [2|HM ] [3|<FJM ]"
Ezechiel;8;6;19;5;"<FH";wrn;"<-p>";"act; take action at [4|here]";?;"[4|here] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|BJT JFR>L ] [3|<FJM ] [4|PH ]"
Ezechiel;8;9;31;2;"<FH";wrn;"<-p>";"act; take action at [4|here]";?;"[4|here] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|HM ] [3|<FJM ] [4|PH ]"
Ezechiel;8;12;40;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|ZQNJ BJT JFR>L ] [3|<FJM ] [4|B  XCK ]"
Ezechiel;8;13;46;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|HMH ] [3|<FJM ]"
Ezechiel;8;17;60;2;"<FH";;"<d->";"do; make; perform; observe [2|& the abomination]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M <FWT ] [2|>T H TW<BWT ]"
Ezechiel;8;17;60;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FW ] [3|PH ]"
Ezechiel;8;18;64;1;"<FH";wrn;"<-p>";"act; take action at [4|in heat]";?;"[4|in heat] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|GM >NJ ] [3|><FH ] [4|B XMH ]"
Ezechiel;9;11;48;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|<FJTJ ] [2|K  ]"
Ezechiel;11;9;33;1;"<FH";;"<d->";"do; make; perform; observe [4|judgment]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTJ ] [3|BKM ] [4|CPVJM ]"
Ezechiel;11;12;43;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W ] [2|K MCPVJ H GWJM ] [3|<FJTM ]"
Ezechiel;11;13;49;2;"<FH";;"<n.>";"make [4|& rest Israel] to be [1|destruction]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|KLH ] [2|>TH ] [3|<FH ] [4|>T C>RJT JFR>L ]"
Ezechiel;11;20;75;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|>TM ]"
Ezechiel;12;3;4;1;"<FH";;"<db>";"do; make; perform; observe [5|tool exile] (for the benefit of) [4|to~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;1;"[1|W ] [2|>TH ] [3|<FH ] [4|LK ] [5|KLJ GWLH ]"
Ezechiel;12;7;17;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|><F ] [3|KN ]"
Ezechiel;12;9;24;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|>TH ] [3|<FH ]"
Ezechiel;12;11;30;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|K >CR ] [2|<FJTJ ]"
Ezechiel;12;25;75;1;"<FH";;"<d->";"do; make; perform; observe [2|~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTJW ]"
Ezechiel;13;18;66;3;"<FH";;"<d->";"do; make; perform; observe [3|the veils]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FWT ] [3|H MSPXWT ] [4|<L R>C KL QWMH ]"
Ezechiel;14;23;82;2;"<FH";;"<d->";"do; make; perform; observe [5|& whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|L> ] [3|XNM ] [4|<FJTJ ] [5|>T KL ]"
Ezechiel;14;23;82;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJTJ ] [3|BH ]"
Ezechiel;15;3;4;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|L <FWT ] [2|L ML>KH ]"
Ezechiel;16;5;12;2;"<FH";wrn;"<di>";"do; make; perform; observe [3|one from these] for [2|to~you:f]";?;"[2|to~you:f] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|L <FWT ] [2|LK ] [3|>XT M >LH ]"
Ezechiel;16;16;59;1;"<FH";;"<d->";"do; make; perform; observe [4|high place patch]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<FJ ] [3|LK ] [4|BMWT VL>WT ]"
Ezechiel;16;17;64;1;"<FH";;"<d->";"do; make; perform; observe [4|image male]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<FJ ] [3|LK ] [4|YLMJ ZKR ]"
Ezechiel;16;24;85;1;"<FH";;"<d->";"do; make; perform; observe [4|high place]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<FJ ] [3|LK ] [4|RMH ] [5|B KL RXWB ]"
Ezechiel;16;30;100;2;"<FH";;"<d->";"do; make; perform; observe [2|& whole these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|B <FWTK ] [2|>T KL >LH ]"
Ezechiel;16;31;100;5;"<FH";;"<d->";"do; make; perform; observe [2|high place~your:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|RMTK ] [3|<FJTJ ] [4|B KL RXWB ]"
Ezechiel;16;41;132;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|judgment] at [3|in~you:f]";?;"[3|in~you:f] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FW ] [3|BK ] [4|CPVJM ] [5|L <JNJ NCJM RBWT ]"
Ezechiel;16;43;142;1;"<FH";;"<d->";"do; make; perform; observe [4|& the loose conduct]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|<FJTJ ] [4|>T H ZMH ] [5|<L KL TW<BTJK ]"
Ezechiel;16;47;152;1;"<FH";wrn;"<-p>";"act; take action at [2|in abomination~their:ff]";?;"[2|in abomination~their:ff] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|B TW<BWTJHN ] [3|<FJTJ ]"
Ezechiel;16;48;157;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>M ] [2|<FTH ] [3|SDM >XWTK HJ> W BNWTJH ]"
Ezechiel;16;48;157;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|K >CR ] [2|<FJT ] [3|>T W BNWTJK ]"
Ezechiel;16;50;162;1;"<FH";;"<d->";"do; make; perform; observe [3|abomination]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<FJNH ] [3|TW<BH ] [4|L PNJ ]"
Ezechiel;16;51;166;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJTJ ]"
Ezechiel;16;54;172;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJT ]"
Ezechiel;16;59;181;1;"<FH";;"<d->";"do; make; perform; observe [3|&~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJT ] [3|>WTK ]"
Ezechiel;16;59;181;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|K >CR ] [2|<FJT ]"
Ezechiel;16;63;192;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJT ]"
Ezechiel;17;6;19;1;"<FH";;"<d->";"do; make; perform; observe [3|linen, part, stave]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<F ] [3|BDJM ]"
Ezechiel;17;8;24;2;"<FH";;"<d->";"do; make; perform; observe [2|branches]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|<NP ]"
Ezechiel;17;15;51;2;"<FH";;"<d->";"do; make; perform; observe [3|these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|H ] [2|<FH ] [3|>LH ]"
Ezechiel;17;17;57;1;"<FH";wrn;"<-p>";"act; take action at [7|in the war]";?;"[7|in the war] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|L> ] [3|B XJL GDWL W B QHL RB ] [4|J<FH ] [5|>WTW ] [6|PR<H ] [7|B  MLXMH ]"
Ezechiel;17;18;60;1;"<FH";;"<d->";"do; make; perform; observe [2|whole these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|KL >LH ] [3|<FH ]"
Ezechiel;17;23;79;1;"<FH";;"<d->";"do; make; perform; observe [3|fruit]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|PRJ ]"
Ezechiel;17;24;85;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTJ ]"
Ezechiel;18;5;14;1;"<FH";;"<d->";"do; make; perform; observe [3|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|MCPV W YDQH ]"
Ezechiel;18;8;27;1;"<FH";;"<d->";"do; make; perform; observe [1|justice trustworthiness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MCPV >MT ] [2|J<FH ] [3|BJN >JC L >JC ]"
Ezechiel;18;9;29;2;"<FH";;"<d->";"do; make; perform; observe [2|trustworthiness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|>MT ]"
Ezechiel;18;11;33;1;"<FH";;"<d->";"do; make; perform; observe [3|& whole these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|HW> ] [3|>T KL >LH ] [4|L> ] [5|<FH ]"
Ezechiel;18;12;40;1;"<FH";;"<d->";"do; make; perform; observe [1|abomination]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|TW<BH ] [2|<FH ]"
Ezechiel;18;13;45;1;"<FH";;"<d->";"do; make; perform; observe [1|& whole the abomination the these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>T KL H TW<BWT H >LH ] [2|<FH ]"
Ezechiel;18;14;49;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;14;51;1;"<FH";wrn;"<-c>";"do; make; perform; observe [4|as~them:ff]";?;"[4|as~them:ff] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|L> ] [3|J<FH ] [4|KHN ]"
Ezechiel;18;17;62;1;"<FH";;"<d->";"do; make; perform; observe [1|justice~my]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MCPVJ ] [2|<FH ]"
Ezechiel;18;18;68;1;"<FH";;"<d->";"do; make; perform; observe [2|<relative> not good]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W ] [2|<FH ] [3|B TWK <MJW ]"
Ezechiel;18;19;71;1;"<FH";;"<d->";"do; make; perform; observe [3|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|H BN ] [3|MCPV W YDQH ] [4|<FH ]"
Ezechiel;18;19;73;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FH ] [3|>TM ]"
Ezechiel;18;21;81;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;21;81;4;"<FH";;"<d->";"do; make; perform; observe [3|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|MCPV W YDQH ]"
Ezechiel;18;22;83;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;22;84;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;24;87;4;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ] [3|H RC< ]"
Ezechiel;18;24;87;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<FH ]"
Ezechiel;18;24;89;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;26;96;2;"<FH";;"<d->";"do; make; perform; observe [3|injustice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FH ] [3|<WL ]"
Ezechiel;18;26;96;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;27;97;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;27;97;4;"<FH";;"<d->";"do; make; perform; observe [3|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|J<F ] [3|MCPV W YDQH ]"
Ezechiel;18;28;99;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;18;31;113;1;"<FH";;"<d->";"do; make; perform; observe [4|heart new and wind new]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|LKM ] [4|LB XDC W RWX XDCH ]"
Ezechiel;20;9;33;1;"<FH";wrn;"<-c>";"do; make; perform; observe [3|because of name~my]";?;"[3|because of name~my] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|><F ] [3|LM<N CMJ ]"
Ezechiel;20;11;37;2;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|J<FH ] [3|>WTM ] [4|H >DM ]"
Ezechiel;20;13;41;2;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|J<FH ] [3|>TM ] [4|H >DM ]"
Ezechiel;20;14;44;1;"<FH";wrn;"<-c>";"do; make; perform; observe [3|because of name~my]";?;"[3|because of name~my] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|><FH ] [3|LM<N CMJ ]"
Ezechiel;20;17;52;1;"<FH";;"<n.>";"make [4|&~them:mm] to be [5|destruction]";!;"";0;1;1;0;0;0;0;0;1;0;0;"[1|W ] [2|L> ] [3|<FJTJ ] [4|>WTM ] [5|KLH ] [6|B  MDBR ]"
Ezechiel;20;19;60;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|>WTM ]"
Ezechiel;20;21;65;2;"<FH";;"<d->";"do; make; perform; observe [2|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|>WTM ]"
Ezechiel;20;21;65;3;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|J<FH ] [3|>WTM ] [4|H >DM ]"
Ezechiel;20;22;69;1;"<FH";wrn;"<-c>";"do; make; perform; observe [3|because of name~my]";?;"[3|because of name~my] taken as direct object";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|><F ] [3|LM<N CMJ ]"
Ezechiel;20;24;71;1;"<FH";;"<d->";"do; make; perform; observe [2|justice~my]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|J<N ] [2|MCPVJ ] [3|L> ] [4|<FW ]"
Ezechiel;20;43;136;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJTM ]"
Ezechiel;20;44;137;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|B <FWTJ ] [2|>TKM ] [3|LM<N CMJ ] [4|L> ] [5|K DRKJKM H R<JM W K <LJLWTJKM H NCXTWT ]"
Ezechiel;21;20;77;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|<FWJH ] [2|L BRQ ]"
Ezechiel;22;4;8;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJT ]"
Ezechiel;22;7;15;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|L  GR ] [2|<FW ] [3|B  <CQ ] [4|B TWKK ]"
Ezechiel;22;9;21;1;"<FH";wrn;"<-p>";"act; take action at [3|in midst~your:f]";?;"[3|in midst~your:f] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|ZMH ] [2|<FW ] [3|B TWKK ]"
Ezechiel;22;11;24;1;"<FH";wrn;"<dc>";"make [5|abomination] to be [3|together with woman fellow~his]";?;"[3|together with woman fellow~his] taken as extra direct object besides [5|abomination]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|>JC ] [3|>T >CT R<HW ] [4|<FH ] [5|TW<BH ]"
Ezechiel;22;13;32;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FJT ]"
Ezechiel;22;14;34;2;"<FH";;"<d->";"do; make; perform; observe [4|&~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|>NJ ] [3|<FH ] [4|>WTK ]"
Ezechiel;22;14;36;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTJ ]"
Ezechiel;23;10;29;1;"<FH";;"<d->";"do; make; perform; observe [2|judgment]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|CPWVJM ] [3|<FW ] [4|BH ]"
Ezechiel;23;21;51;2;"<FH";wrn;"<dp>";"do; make; perform; observe [3|breast~your:f] at [2|from Egypt]";?;"[2|from Egypt] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|B <FWT ] [2|M MYRJM ] [3|DDJK ] [4|LM<N CDJ N<WRJK ]"
Ezechiel;23;25;67;1;"<FH";;"<d->";"do; make; perform; observe [3|&~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|>WTK ] [4|B XMH ]"
Ezechiel;23;29;79;1;"<FH";;"<d->";"do; make; perform; observe [3|&~you:f]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FW ] [3|>WTK ] [4|B FN>H ]"
Ezechiel;23;38;106;1;"<FH";;"<d->";"do; make; perform; observe [2|this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<WD ] [2|Z>T ] [3|<FW ] [4|LJ ]"
Ezechiel;23;39;111;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|HNH ] [3|KH ] [4|<FW ] [5|B TWK BJTJ ]"
Ezechiel;23;48;137;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|T<FJNH ] [4|K ZMTKNH ]"
Ezechiel;24;14;48;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTJ ]"
Ezechiel;24;17;62;1;"<FH";;"<d->";"do; make; perform; observe [1|die mourning rites]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MTJM >BL ] [2|L> ] [3|T<FH ]"
Ezechiel;24;18;69;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|><F ] [3|B  BQR ]"
Ezechiel;24;19;73;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|>TH ] [3|<FH ]"
Ezechiel;24;22;80;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|<FJTM ]"
Ezechiel;24;22;80;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|K >CR ] [2|<FJTJ ]"
Ezechiel;24;24;90;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|<FH ]"
Ezechiel;24;24;90;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|K KL ] [2|T<FW ]"
Ezechiel;25;11;32;1;"<FH";;"<d->";"do; make; perform; observe [4|judgment]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|B MW>B ] [3|><FH ] [4|CPVJM ]"
Ezechiel;25;12;35;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|J<N <FWT ] [2|>DWM ]"
Ezechiel;25;17;51;1;"<FH";wrn;"<dp>";"do; make; perform; observe [4|vengeance great] at [3|in~them:mm]";?;"[3|in~them:mm] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|<FJTJ ] [3|BM ] [4|NQMWT GDLWT ] [5|B TWKXWT XMH ]"
Ezechiel;27;5;10;2;"<FH";;"<d->";"do; make; perform; observe [2|mast]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L <FWT ] [2|TRN ] [3|<LJK ]"
Ezechiel;27;6;11;1;"<FH";;"<n.>";"make [1|big tree from Bashan] to be [3|oar~your:f]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|>LWNJM M BCN ] [2|<FW ] [3|MCWVJK ]"
Ezechiel;27;6;12;1;"<FH";;"<n.>";"make [1|board~your:f] to be [3|tooth daughter step from coast, island Kittim]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|QRCK ] [2|<FW ] [3|CN BT >CRJM M >JJ KTJM ]"
Ezechiel;28;4;12;1;"<FH";;"<d->";"do; make; perform; observe [4|power]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|B XKMTK W B TBWNTK ] [2|<FJT ] [3|LK ] [4|XJL ]"
Ezechiel;28;4;13;1;"<FH";;"<d->";"do; make; perform; observe [3|gold and silver]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|T<F ] [3|ZHB W KSP ] [4|B >WYRWTJK ]"
Ezechiel;28;22;69;3;"<FH";;"<d->";"do; make; perform; observe [3|judgment]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|B <FWTJ ] [2|BH ] [3|CPVJM ]"
Ezechiel;28;26;84;2;"<FH";;"<d->";"do; make; perform; observe [2|judgment]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|B <FWTJ ] [2|CPVJM ] [3|B KL ]"
Ezechiel;29;3;11;1;"<FH";;"<d->";"do; make; perform; observe [3|~me]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|>NJ ] [3|<FJTNJ ]"
